nose_x,nose_y,neck_x,neck_y,Rshoulder_x,Rshoulder_y,Relbow_x,Relbow_y,Rwrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,class
0,0,0.4,0.04,0.34,0.04,0.31,0.33,0.32,0.65,0.49,0.04,0.52,0.33,0,0,0,0,0,0,0,0,0.43,0.33,0.44,0.57,0.42,0.91,0,0,0,0,0,0,0,0,3
0,0,0.4,0.04,0.33,0.04,0.31,0.31,0.32,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.33,0.44,0.57,0.42,0.91,0,0,0,0,0,0,0,0,3
0,0,0.39,0.04,0.34,0.04,0.31,0.33,0.32,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.33,0.44,0.54,0.42,0.91,0,0,0,0,0,0,0,0,3
0,0,0.4,0.02,0.33,0.04,0.31,0.35,0.32,0.65,0.5,0.04,0.52,0.33,0,0,0,0,0,0,0,0,0.43,0.35,0.44,0.54,0,0,0,0,0,0,0,0,0,0,3
0.43,0,0.42,0.04,0.34,0.07,0.31,0.37,0.32,0.67,0.51,0.07,0.52,0.35,0.54,0.63,0,0,0,0,0,0,0.44,0.35,0.45,0.61,0.43,0.94,0,0,0,0,0,0,0,0,3
0.44,0.02,0.43,0.07,0.33,0.09,0.32,0.39,0.33,0.74,0.52,0.09,0.54,0.37,0,0,0,0,0,0,0,0,0.45,0.41,0.46,0.65,0,0,0,0,0,0,0,0,0,0,3
0.45,0.11,0.44,0.15,0.34,0.17,0.32,0.44,0.34,0.81,0.52,0.15,0.55,0.35,0,0,0,0,0,0,0,0,0.46,0.46,0.48,0.67,0,0,0.43,0.04,0.48,0.04,0.39,0.04,0.5,0.04,3
0.45,0.15,0.45,0.2,0.35,0.22,0.33,0.48,0.34,0.85,0.55,0.22,0,0,0,0,0,0,0,0,0,0,0.48,0.5,0.48,0.7,0,0,0.43,0.11,0.48,0.11,0.39,0.09,0.51,0.09,3
0.46,0.2,0.45,0.22,0.35,0.24,0.33,0.5,0.34,0.87,0.54,0.22,0,0,0,0,0,0,0,0,0,0,0.48,0.5,0.48,0.72,0,0,0.44,0.13,0.49,0.13,0.39,0.11,0.51,0.11,3
0.46,0.2,0.45,0.24,0.35,0.26,0.33,0.52,0.34,0.87,0.55,0.24,0,0,0,0,0,0,0,0,0,0,0.48,0.52,0.48,0.72,0,0,0.44,0.15,0.49,0.15,0.4,0.13,0.51,0.11,3
0.46,0.22,0.45,0.26,0.35,0.26,0.33,0.54,0,0,0.55,0.26,0,0,0,0,0,0,0,0,0,0,0.48,0.54,0.49,0.72,0,0,0.44,0.17,0.49,0.17,0.4,0.15,0.51,0.13,3
0.46,0.24,0.45,0.28,0.35,0.28,0.33,0.57,0,0,0.55,0.26,0,0,0,0,0,0,0,0,0,0,0.48,0.54,0.49,0.74,0,0,0.44,0.2,0.49,0.2,0.4,0.15,0.51,0.15,3
0.46,0.26,0.45,0.31,0.35,0.31,0.33,0.59,0,0,0.54,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.22,0.49,0.22,0.4,0.2,0.51,0.17,3
0.46,0.28,0.45,0.33,0.35,0.33,0.33,0.59,0,0,0.54,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.24,0.49,0.24,0.4,0.22,0.51,0.2,3
0.46,0.31,0.44,0.35,0.35,0.33,0.33,0.61,0,0,0.54,0.35,0,0,0,0,0,0,0,0,0,0,0.48,0.59,0.49,0.76,0,0,0.44,0.24,0.49,0.24,0.4,0.22,0.5,0.22,3
0.46,0.31,0.44,0.33,0.35,0.35,0.33,0.61,0,0,0.54,0.33,0,0,0,0,0,0,0,0,0,0,0.48,0.59,0.49,0.76,0,0,0.44,0.26,0.48,0.24,0.39,0.24,0.5,0.22,3
0.45,0.31,0.44,0.35,0.35,0.37,0.33,0.63,0,0,0.52,0.33,0.56,0.63,0,0,0,0,0,0,0,0,0.48,0.59,0.49,0.78,0,0,0.43,0.26,0.48,0.26,0.39,0.24,0.5,0.24,3
0.45,0.33,0.43,0.37,0.34,0.37,0.32,0.67,0,0,0.52,0.35,0.56,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.28,0.48,0.26,0.39,0.26,0.5,0.24,3
0.45,0.33,0.44,0.37,0.35,0.39,0.33,0.67,0,0,0.52,0.37,0.56,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.28,0.48,0.28,0.39,0.26,0.5,0.26,3
0.45,0.37,0.43,0.39,0.35,0.41,0.33,0.72,0,0,0.52,0.39,0.56,0.72,0,0,0,0,0,0,0,0,0.46,0.65,0.49,0.81,0,0,0.44,0.33,0.48,0.33,0.39,0.31,0.5,0.28,3
0.46,0.44,0.43,0.46,0.35,0.46,0.33,0.81,0,0,0.52,0.46,0.55,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.39,0.48,0.39,0.4,0.37,0,0,3
0.45,0.5,0.44,0.54,0.34,0.52,0.34,0.83,0,0,0.52,0.5,0.55,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.46,0.48,0.46,0.39,0.44,0.5,0.44,3
0.45,0.52,0.44,0.54,0.34,0.5,0.33,0.83,0,0,0.52,0.52,0.54,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.48,0.48,0.48,0.39,0.46,0.5,0.44,3
0.45,0.52,0.44,0.54,0.34,0.52,0.33,0.83,0,0,0.52,0.52,0.54,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.48,0.48,0.48,0.39,0.46,0.5,0.46,3
0.45,0.52,0.43,0.54,0.34,0.52,0.33,0.83,0,0,0.52,0.52,0.54,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.48,0.48,0.48,0.39,0.46,0.49,0.46,3
0.45,0.52,0.43,0.54,0.34,0.52,0.33,0.83,0,0,0.52,0.52,0.54,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.48,0.48,0.48,0.39,0.46,0.5,0.46,3
0.45,0.52,0.43,0.54,0.34,0.52,0.33,0.83,0,0,0.52,0.52,0.54,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.48,0.48,0.48,0.39,0.46,0.5,0.44,3
0.45,0.52,0.44,0.54,0.34,0.52,0.33,0.83,0,0,0.52,0.52,0.54,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.48,0.48,0.46,0.39,0.46,0.5,0.44,3
0.45,0.52,0.44,0.54,0.34,0.52,0.33,0.83,0,0,0.52,0.52,0.54,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.48,0.48,0.46,0.39,0.46,0.5,0.44,3
0.45,0.52,0.43,0.54,0.34,0.52,0.33,0.83,0,0,0.52,0.52,0.54,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.48,0.48,0.46,0.39,0.44,0.5,0.44,3
0.45,0.52,0.44,0.54,0.34,0.52,0.33,0.81,0,0,0.52,0.52,0.55,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.46,0.48,0.46,0.39,0.44,0.5,0.44,3
0.48,0.52,0.45,0.52,0.35,0.48,0,0,0,0,0.54,0.5,0.57,0.78,0,0,0,0,0,0,0,0,0.48,0.7,0.52,0.78,0,0,0.44,0.46,0.49,0.46,0.4,0.44,0,0,3
0.45,0.5,0.43,0.5,0.35,0.44,0,0,0,0,0.51,0.46,0.55,0.74,0,0,0,0,0,0,0,0,0.45,0.63,0.48,0.72,0.42,0.91,0.43,0.46,0.48,0.46,0.39,0.41,0.49,0.41,3
0.42,0.44,0.39,0.44,0.32,0.44,0,0,0,0,0.48,0.41,0.52,0.67,0,0,0,0,0,0,0,0,0.43,0.57,0.46,0.65,0,0,0.39,0.39,0.43,0.39,0.35,0.37,0.45,0.35,3
0.38,0.33,0.35,0.37,0.29,0.39,0.28,0.65,0,0,0.44,0.35,0.5,0.61,0.52,0.85,0,0,0,0,0,0,0.4,0.54,0.46,0.61,0.42,0.91,0.37,0.31,0.39,0.28,0.33,0.28,0.42,0.24,3
0.38,0.31,0.35,0.35,0.28,0.37,0.27,0.65,0.28,0.89,0.44,0.33,0.49,0.59,0.51,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.28,0.39,0.26,0.32,0.26,0.4,0.22,3
0.4,0.41,0.37,0.39,0.31,0.37,0.28,0.65,0.29,0.89,0.45,0.37,0.49,0.65,0.49,0.85,0,0,0,0,0,0,0.42,0.57,0.44,0.67,0.42,0.83,0.4,0.41,0,0,0.35,0.33,0,0,3
0,0,0.44,0.41,0,0,0,0,0,0,0.49,0.41,0.5,0.65,0.5,0.85,0,0,0,0,0,0,0.44,0.54,0.45,0.65,0.42,0.81,0,0,0,0,0,0,0.42,0.37,3
0,0,0.42,0.24,0.35,0.24,0.31,0.59,0.31,0.78,0.5,0.24,0.51,0.63,0.5,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0,0,3
0.45,0.09,0.4,0.09,0.34,0.11,0.32,0.37,0.34,0.59,0.5,0.09,0.5,0.31,0.5,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.07,0.46,0.07,0,0,0,0,3
0,0,0.43,0.04,0.35,0.04,0.33,0.33,0.34,0.63,0.52,0.07,0.54,0.35,0.52,0.63,0,0,0,0,0,0,0.45,0.37,0.45,0.61,0.4,0.81,0,0,0,0,0,0,0,0,3
0.45,0.04,0.44,0.09,0.35,0.11,0.33,0.39,0.33,0.7,0.52,0.11,0.54,0.41,0.52,0.7,0.38,0.44,0,0,0,0,0.45,0.44,0.45,0.63,0.4,0.81,0.43,0,0.46,0,0.39,0,0.49,0,3
0.45,0.13,0.44,0.15,0.35,0.17,0.33,0.48,0.33,0.74,0.52,0.17,0.54,0.48,0.52,0.74,0.38,0.48,0,0,0,0,0.45,0.48,0.45,0.63,0.4,0.81,0.43,0.09,0.46,0.09,0.39,0.07,0.49,0.07,3
0.44,0.22,0.43,0.22,0.35,0.2,0.32,0.52,0.32,0.78,0.51,0.2,0.54,0.52,0.52,0.76,0.38,0.5,0,0,0,0,0.44,0.52,0.45,0.63,0,0,0.43,0.2,0.45,0.2,0.39,0.13,0.48,0.15,3
0.43,0.24,0.43,0.22,0.34,0.22,0.32,0.52,0.32,0.81,0.51,0.24,0.52,0.52,0.52,0.78,0,0,0,0,0,0,0.44,0.5,0.44,0.63,0.4,0.81,0.42,0.2,0.45,0.2,0.39,0.15,0.48,0.15,3
0.44,0.22,0.43,0.24,0.34,0.24,0.32,0.54,0.33,0.81,0.51,0.24,0.52,0.54,0.52,0.78,0,0,0,0,0,0,0.45,0.54,0.45,0.65,0.4,0.81,0.42,0.17,0.45,0.17,0.38,0.15,0.48,0.15,3
0.44,0.24,0.43,0.26,0.35,0.26,0.32,0.59,0.33,0.83,0.51,0.26,0.54,0.57,0.52,0.83,0,0,0,0,0,0,0.45,0.54,0.45,0.65,0.42,0.81,0.42,0.2,0.45,0.2,0.39,0.17,0.48,0.17,3
0.44,0.28,0.43,0.31,0.35,0.31,0.32,0.61,0.33,0.87,0.51,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.24,0.46,0.24,0.39,0.22,0.48,0.22,3
0.44,0.31,0.43,0.33,0.34,0.33,0.32,0.63,0.32,0.89,0.5,0.33,0.52,0.61,0.52,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.26,0.45,0.26,0.38,0.24,0.48,0.24,3
0.43,0.33,0.43,0.35,0.34,0.35,0.32,0.63,0.32,0.89,0.5,0.33,0.52,0.61,0.52,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.28,0.45,0.28,0.38,0.26,0.46,0.26,3
0.43,0.31,0.42,0.35,0.34,0.33,0.32,0.65,0.32,0.89,0.49,0.33,0.51,0.61,0.52,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.28,0.44,0.28,0.37,0.26,0.46,0.24,3
0.43,0.31,0.42,0.33,0.34,0.33,0.32,0.65,0.32,0.89,0.49,0.33,0.51,0.61,0.52,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.28,0.44,0.26,0.37,0.24,0.46,0.24,3
0.43,0.31,0.42,0.33,0.33,0.33,0.32,0.63,0.32,0.89,0.49,0.31,0.51,0.59,0.52,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.26,0.44,0.26,0.37,0.24,0.46,0.24,3
0.43,0.31,0.42,0.33,0.33,0.33,0.32,0.63,0.32,0.87,0.49,0.31,0.51,0.59,0.52,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.26,0.44,0.26,0.37,0.24,0.46,0.22,3
0.43,0.31,0.42,0.33,0.33,0.33,0.32,0.61,0.33,0.87,0.49,0.31,0.51,0.59,0.52,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.26,0.44,0.26,0.37,0.24,0.46,0.22,3
0.43,0.28,0.42,0.33,0.34,0.33,0.32,0.61,0.33,0.87,0.49,0.31,0.51,0.59,0.52,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.26,0.44,0.26,0.37,0.24,0.46,0.24,3
0.43,0.28,0.42,0.33,0.33,0.33,0.32,0.61,0.33,0.87,0.49,0.31,0.51,0.59,0.52,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.26,0.44,0.26,0.38,0.24,0.46,0.22,3
0.43,0.28,0.42,0.31,0.34,0.31,0.32,0.61,0.33,0.85,0.49,0.28,0.51,0.59,0.52,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.24,0.44,0.24,0.38,0.22,0.46,0.2,3
0.43,0.26,0.42,0.26,0.34,0.28,0.32,0.59,0.33,0.83,0.5,0.26,0.51,0.54,0.52,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.22,0.45,0.22,0.38,0.2,0.46,0.2,3
0.43,0.24,0.42,0.26,0.34,0.26,0.32,0.57,0.33,0.83,0.5,0.26,0.51,0.52,0.52,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.22,0.45,0.2,0.38,0.2,0.48,0.17,3
0.43,0.24,0.42,0.26,0.34,0.26,0.32,0.57,0.33,0.83,0.5,0.26,0.52,0.54,0.52,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.2,0.45,0.2,0.38,0.17,0.48,0.17,3
0.44,0.24,0.43,0.26,0.34,0.26,0.32,0.59,0.33,0.81,0.5,0.24,0,0,0,0,0,0,0,0,0,0,0.44,0.54,0.44,0.61,0.4,0.81,0.42,0.2,0.45,0.2,0.38,0.17,0.48,0.17,3
0.44,0.22,0.44,0.2,0.35,0.17,0.33,0.52,0.33,0.72,0.52,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.17,0.46,0.17,0.4,0.13,0.49,0.13,3
0,0,0.44,0.17,0.35,0.13,0.32,0.46,0.32,0.7,0.52,0.15,0.52,0.41,0.51,0.67,0,0,0,0,0,0,0.45,0.33,0.44,0.54,0,0,0,0,0,0,0.4,0.09,0.48,0.13,3
0.43,0.2,0.43,0.17,0.33,0.13,0.31,0.46,0.32,0.72,0.5,0.15,0.51,0.41,0.5,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.15,0.45,0.17,0.39,0.09,0.48,0.11,3
0.4,0.13,0.4,0.17,0.32,0.15,0.29,0.46,0.32,0.74,0.48,0.15,0.49,0.41,0.5,0.67,0,0,0,0,0,0,0.42,0.39,0.43,0.59,0.4,0.74,0.39,0.09,0.43,0.09,0.35,0.07,0.45,0.07,3
0.4,0.17,0.39,0.2,0.31,0.2,0.29,0.52,0.31,0.78,0.46,0.2,0.49,0.46,0.49,0.74,0.34,0.41,0.35,0.59,0.38,0.91,0.42,0.44,0.43,0.61,0.4,0.72,0.38,0.13,0.42,0.13,0.34,0.11,0.44,0.11,3
0.4,0.2,0.39,0.22,0.31,0.24,0.29,0.54,0.31,0.81,0.48,0.22,0.49,0.5,0.5,0.74,0.35,0.44,0.35,0.61,0.38,0.94,0.43,0.46,0.43,0.63,0,0,0.38,0.15,0.42,0.15,0.34,0.13,0.44,0.13,3
0.4,0.22,0.4,0.24,0.31,0.24,0.29,0.54,0.31,0.83,0.48,0.24,0.49,0.5,0.5,0.76,0.35,0.44,0.35,0.63,0.38,0.91,0.43,0.46,0.43,0.61,0.42,0.72,0.38,0.17,0.42,0.17,0.34,0.15,0.44,0.15,3
0.4,0.22,0.4,0.26,0.32,0.26,0.29,0.57,0.31,0.83,0.48,0.24,0.49,0.5,0.5,0.78,0.35,0.44,0.35,0.61,0.38,0.91,0.43,0.48,0.44,0.63,0,0,0.38,0.17,0.42,0.17,0.34,0.15,0.45,0.15,3
0.4,0.22,0.4,0.26,0.32,0.26,0.29,0.54,0.31,0.83,0.48,0.24,0.49,0.52,0.5,0.78,0,0,0,0,0,0,0.43,0.48,0.43,0.61,0.42,0.72,0.38,0.2,0.43,0.17,0.35,0.17,0.45,0.15,3
0.4,0.24,0.4,0.26,0.31,0.26,0.29,0.54,0.31,0.83,0.48,0.24,0.49,0.52,0.5,0.78,0.35,0.44,0.35,0.61,0,0,0,0,0,0,0,0,0.38,0.2,0.43,0.2,0.35,0.17,0.45,0.15,3
0.4,0.24,0.4,0.26,0.32,0.26,0.29,0.57,0.31,0.83,0.48,0.24,0.49,0.52,0.5,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.2,0.43,0.2,0.35,0.17,0.44,0.17,3
0.4,0.24,0.4,0.26,0.32,0.26,0.29,0.57,0.31,0.83,0.48,0.24,0.5,0.52,0.5,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.2,0.43,0.2,0.35,0.17,0.45,0.17,3
0.4,0.24,0.4,0.26,0.32,0.26,0.29,0.59,0.31,0.83,0.48,0.26,0.5,0.52,0.5,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.22,0.43,0.2,0.35,0.17,0.45,0.17,3
0.4,0.24,0.4,0.28,0.32,0.26,0.29,0.61,0.31,0.83,0.48,0.26,0.5,0.52,0.5,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.22,0.43,0.2,0.35,0.17,0.44,0.17,3
0.4,0.24,0.4,0.28,0.32,0.26,0.29,0.61,0.31,0.85,0.48,0.26,0.49,0.52,0.5,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.22,0.42,0.2,0.34,0.17,0.44,0.17,3
0.4,0.26,0.4,0.26,0.32,0.26,0.29,0.61,0.31,0.85,0.48,0.26,0.5,0.54,0.5,0.81,0.35,0.46,0.37,0.78,0.38,0.91,0.43,0.5,0.43,0.65,0,0,0.38,0.22,0.43,0.22,0.35,0.17,0.44,0.17,3
0.4,0.31,0.4,0.31,0.32,0.31,0.29,0.61,0.31,0.87,0.48,0.28,0.5,0.57,0.5,0.83,0.35,0.48,0.37,0.65,0,0,0,0,0,0,0,0,0.39,0.26,0.43,0.26,0.35,0.22,0.45,0.24,3
0.42,0.33,0.4,0.33,0.32,0.33,0.29,0.61,0.31,0.87,0.49,0.31,0.5,0.59,0.5,0.83,0.37,0.5,0.37,0.67,0,0,0,0,0,0,0,0,0.39,0.28,0.43,0.28,0.35,0.24,0.45,0.24,3
0.42,0.31,0.42,0.33,0.32,0.28,0.31,0.61,0.31,0.87,0.49,0.31,0.5,0.57,0.5,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.28,0.44,0.26,0.37,0.24,0.45,0.24,3
0.42,0.26,0.42,0.26,0.32,0.24,0.31,0.54,0.31,0.81,0.49,0.24,0.5,0.5,0.5,0.76,0.37,0.44,0.37,0.61,0.38,0.91,0.43,0.44,0.43,0.61,0.4,0.72,0.4,0.22,0.44,0.22,0.37,0.17,0.46,0.17,3
0.42,0.22,0.42,0.22,0.32,0.22,0.31,0.52,0.31,0.78,0.49,0.22,0.5,0.5,0.5,0.74,0,0,0,0,0,0,0.43,0.44,0.43,0.61,0.4,0.72,0.4,0.2,0.44,0.17,0.37,0.15,0.46,0.15,3
0.42,0.22,0.42,0.24,0.32,0.22,0.31,0.54,0.31,0.78,0.49,0.22,0.5,0.48,0.5,0.74,0,0,0,0,0,0,0.43,0.44,0.43,0.61,0.4,0.72,0.4,0.17,0.44,0.17,0.37,0.13,0.46,0.15,3
0.42,0.2,0.42,0.22,0.32,0.22,0.31,0.52,0.31,0.78,0.49,0.2,0.5,0.48,0.5,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.17,0.44,0.15,0.37,0.13,0.46,0.13,3
0.43,0.2,0.42,0.22,0.32,0.22,0.31,0.52,0.31,0.78,0.49,0.2,0.5,0.48,0.51,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.15,0.44,0.15,0.37,0.13,0.46,0.13,3
0.42,0.2,0.42,0.22,0.32,0.22,0.31,0.5,0.31,0.78,0.49,0.2,0.5,0.48,0.5,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.15,0.44,0.15,0.37,0.13,0.46,0.13,3
0.42,0.2,0.4,0.22,0.32,0.22,0.29,0.52,0.31,0.78,0.49,0.2,0.5,0.48,0.5,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.15,0.44,0.15,0.37,0.13,0.46,0.13,3
0.42,0.2,0.4,0.22,0.32,0.22,0.29,0.52,0.31,0.78,0.49,0.2,0.5,0.48,0.5,0.74,0,0,0,0,0,0,0.43,0.46,0.43,0.61,0.4,0.72,0.39,0.15,0.44,0.15,0.35,0.13,0.45,0.13,3
0.42,0.2,0.4,0.22,0.32,0.22,0.29,0.5,0.31,0.78,0.49,0.2,0.5,0.48,0.5,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.15,0.44,0.15,0.35,0.11,0.45,0.13,3
0.42,0.2,0.4,0.22,0.32,0.22,0.29,0.5,0.31,0.78,0.49,0.2,0.5,0.48,0.5,0.74,0.35,0.39,0.37,0.59,0,0,0.43,0.46,0.43,0.59,0.4,0.72,0.39,0.15,0.44,0.15,0.37,0.11,0.46,0.13,3
0.42,0.13,0.4,0.15,0.31,0.15,0.29,0.46,0.31,0.74,0.48,0.13,0.5,0.41,0.5,0.67,0,0,0,0,0,0,0.42,0.35,0.43,0.57,0.4,0.72,0.39,0.09,0.43,0.09,0.35,0.07,0.45,0.07,3
0.4,0.13,0.4,0.15,0.31,0.15,0.28,0.46,0.29,0.72,0.48,0.13,0.5,0.41,0.5,0.67,0,0,0,0,0,0,0.42,0.37,0.43,0.57,0.4,0.72,0.39,0.09,0.43,0.09,0.35,0.04,0.45,0.07,3
0.42,0.15,0.39,0.17,0.32,0.17,0.29,0.52,0.29,0.78,0.49,0.17,0,0,0,0,0.35,0.39,0.37,0.57,0.38,0.91,0.42,0.37,0.43,0.59,0.4,0.72,0.39,0.11,0.44,0.11,0.37,0.09,0.46,0.09,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
0.43,0.52,0.42,0.52,0.33,0.5,0.29,0.78,0,0,0.5,0.5,0.52,0.76,0,0,0.38,0.67,0.37,0.78,0.38,0.91,0,0,0,0,0,0,0.4,0.48,0.45,0.46,0.38,0.44,0.48,0.44,3
0.43,0.5,0.43,0.52,0.33,0.5,0.29,0.78,0,0,0.5,0.5,0.52,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.46,0.44,0.46,0.37,0.41,0.48,0.44,3
0.43,0.5,0.43,0.52,0.34,0.5,0.31,0.78,0,0,0.5,0.5,0.52,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.46,0.45,0.44,0.38,0.41,0.48,0.41,3
0.44,0.5,0.44,0.52,0.34,0.5,0.31,0.78,0,0,0.51,0.54,0.52,0.78,0,0,0,0,0,0,0,0,0.46,0.74,0,0,0,0,0.42,0.46,0.46,0.46,0.39,0.41,0.49,0.44,3
0.45,0.5,0.45,0.52,0.35,0.5,0.32,0.78,0,0,0.52,0.52,0.54,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.46,0.46,0.46,0.39,0.44,0.5,0.41,3
0.45,0.48,0.44,0.52,0.35,0.5,0.32,0.78,0,0,0.52,0.54,0.54,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.44,0.48,0.44,0.39,0.41,0.5,0.41,3
0.45,0.48,0.45,0.5,0.35,0.5,0.32,0.78,0,0,0.52,0.52,0.54,0.78,0,0,0,0,0,0,0,0,0.48,0.74,0,0,0,0,0.43,0.44,0.46,0.44,0.39,0.41,0.5,0.41,3
0.45,0.48,0.45,0.5,0.35,0.5,0.32,0.78,0,0,0.52,0.52,0.54,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.44,0.48,0.44,0.39,0.41,0.5,0.41,3
0.45,0.48,0.45,0.5,0.35,0.5,0.32,0.78,0,0,0.52,0.52,0.54,0.76,0,0,0,0,0,0,0,0,0.48,0.74,0,0,0,0,0.43,0.44,0.46,0.44,0.39,0.41,0.5,0.41,3
0.45,0.48,0.45,0.5,0.37,0.5,0.32,0.78,0,0,0.52,0.52,0.54,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.44,0.48,0.44,0.39,0.41,0.5,0.41,3
0.46,0.24,0.45,0.35,0.38,0.35,0,0,0,0,0.54,0.35,0,0,0,0,0.4,0.63,0.38,0.78,0,0,0,0,0,0,0,0,0.44,0.22,0.48,0.2,0.4,0.22,0.5,0.22,3
0.46,0.17,0.46,0.28,0.38,0.31,0,0,0,0,0.54,0.28,0.56,0.65,0.56,0.85,0.4,0.63,0.38,0.81,0.38,0.94,0.49,0.67,0,0,0,0,0.44,0.13,0.48,0.13,0.42,0.15,0.51,0.15,3
0.48,0.09,0.46,0.22,0.38,0.22,0.34,0.52,0.31,0.81,0.56,0.26,0.57,0.41,0.56,0.81,0.39,0.59,0.37,0.81,0,0,0.48,0.65,0,0,0,0,0.45,0.04,0.49,0.04,0.42,0.07,0.51,0.07,3
0.48,0.07,0.46,0.22,0.38,0.22,0.34,0.48,0.29,0.78,0.56,0.24,0,0,0,0,0.39,0.57,0.35,0.72,0,0,0,0,0,0,0,0,0.45,0.02,0.49,0.02,0.43,0.07,0.51,0.04,3
0.45,0.04,0.45,0.2,0.37,0.2,0.33,0.5,0.29,0.78,0.55,0.24,0,0,0,0,0.39,0.57,0.35,0.74,0.35,0.94,0,0,0,0,0,0,0.44,0.02,0.48,0.02,0.4,0.04,0.5,0.04,3
0.44,0.04,0.45,0.17,0.37,0.2,0.33,0.46,0.29,0.76,0.55,0.22,0.56,0.48,0,0,0.38,0.54,0.34,0.74,0.35,0.94,0,0,0,0,0,0,0.43,0,0.46,0,0.4,0.02,0.5,0.02,3
0.44,0.02,0.45,0.2,0.37,0.17,0.33,0.46,0.29,0.74,0.55,0.22,0,0,0,0,0.38,0.54,0.34,0.74,0.35,0.94,0,0,0,0,0,0,0.43,0,0.46,0,0.4,0.02,0.49,0,3
0.44,0.02,0.45,0.2,0.37,0.17,0.32,0.46,0.29,0.76,0.55,0.22,0,0,0,0,0.38,0.54,0.34,0.74,0.35,0.94,0,0,0,0,0,0,0.43,0,0.46,0,0.4,0.02,0.49,0.02,3
